Sector,PC_000,PC_001,PC_002,PC_003,PC_004,PC_005,PC_006,PC_007,PC_008,PC_009,PC_010,PC_011,PC_012,PC_013,PC_014,PC_015,PC_016,PC_017,PC_018,PC_019,PC_020,PC_021,PC_022,PC_023,PC_024,PC_025,PC_026,PC_027,PC_028,PC_029,PC_030,PC_031,PC_032,PC_033,PC_034,PC_035,PC_036,PC_037,PC_038,PC_039,PC_040,PC_041,PC_042,PC_043,PC_044,PC_045,PC_046,PC_047,PC_048,PC_049,PC_050,PC_051,PC_052,PC_053,PC_054,PC_055,PC_056,PC_057,PC_058,PC_059,PC_060,PC_061,PC_062,PC_063,PC_064,PC_065,PC_066,PC_067,PC_068,PC_069,PC_070,PC_071,PC_072,PC_073,PC_074,PC_075,PC_076,PC_077,PC_078,PC_079,PC_080,PC_081,PC_082,PC_083,PC_084,PC_085,PC_086,PC_087,PC_088,PC_089,PC_090,PC_091
住宅,-0.01605641220359315,0.07354511611952998,-0.04085407240509937,-0.004817570585142258,0.0023867950803468374,0.010170921162583925,-0.09898230067195322,0.004458786237324864,0.022018915866128516,-0.035663605444121886,0.0027558412215648413,-0.029535491595206166,0.002402860603147622,0.0446039183148005,0.029962381405121592,-0.005912538689766393,0.012815966541851187,-0.010989199699096244,0.043865418754860615,0.010080737911496124,-0.0024240264425850026,-0.004809345870505619,-0.002510941001176572,0.011658644962100803,0.02623965065539213,0.02258369697648774,0.008791837288831653,0.008694500972987684,-0.0013515804195338172,0.011600320314398144,-0.011076647857354552,-0.02978786292083624,-0.02177291366123428,0.046441335954276804,-0.012274915695331921,-0.003676179956173486,0.0068617850035744155,-0.033630910193425734,0.003330000517575026,0.00457544811370059,0.020511781743211062,-0.008057263678176281,-0.03871292532227098,-0.029430209524751092,-0.01412330094154756,-0.00750847309577761,0.03571375410311009,0.006454593077599269,-0.04899539373349767,0.005686119053176966,-0.031191967057764062,0.001361307862598634,-0.004809384369649941,-0.026496945638915526,-0.015489227317316083,0.05368825823509425,0.04160385476391404,-0.03243522916842135,0.005988439909450138,-0.015480713821546692,-0.01740291195377531,0.022528695539388365,-0.020170082836183843,0.003281115782949857,0.046059236317850395,0.014236929542091267,-0.0166654420691976,-0.02895554283071819,0.05427201018854806,0.03936302007472124,-0.06761866096501291,-0.1419918561522189,-0.10062009616571911,0.04605357621395444,-0.01437418119057737,-0.01443457765379807,-0.033178561774944854,0.005557595834187506,0.03307160265087748,0.01550444439209546,0.01686838045774589,-0.004453390527894286,-0.006890919838468823,0.01200482146760011,0.01887948148555391,-0.002522385996156288,-0.018147159244390216,-0.021760952655782276,-0.0140158244121169,-0.016496618005322514,0.0010054008267070987,1.3877787807814457e-17
化学1,0.12819861111917497,-0.04003419366294153,0.05784254949052951,0.03796453712068565,-0.04690680191306001,-0.03141219052965728,-0.0344678539488765,-0.006913354327815736,-0.007588865034193384,0.007876427112549142,-0.025315677225465717,0.018674219268265548,3.6651118271759098e-06,-0.01095564748150809,-0.005929707516362466,-0.012830816419598429,0.03540970830118336,-0.041026758307931385,-0.00747428619399052,-0.015277952666839166,0.003434549311820044,-0.003563709024564876,-0.007439090675641594,0.023043159949424526,0.019649487792524796,-0.012605842105805128,-0.0003197868539503608,-0.010069127447671147,-0.006515754111839157,0.0005202618585018288,0.003727549587918576,0.007901105816081156,0.012674505291564515,0.030728130635200693,-0.01730645704062414,-0.0031429362618729754,-0.01843862210871336,-0.017898892729883983,-0.022160293676057603,-0.0035210889030070133,-0.01698952323931534,0.0035086737999794303,-0.0002086290705119731,-0.013408725789696733,-0.008424282755718129,-0.04846186945858901,0.038733807727307557,-0.008510071171955548,0.02220764369355697,0.014825416514401018,0.0028583030660243878,-0.001095390004594514,-0.004734680705079689,-0.0037784703138304147,0.01134815065065419,0.024077576481859195,-0.007959985772216257,-0.021015058760525982,0.013541055942681807,0.0020912219111317923,0.01820986446740304,-0.014027800443616513,-0.008707343347828711,-0.021381302994595716,0.010830136604106089,-0.0019881192422057047,-0.0089242684293176,0.003959939197794676,0.01818588854834583,-0.007357618869691402,-0.0015758047609801154,-0.010297313596288677,-0.008097911054291987,-0.004776990079947387,0.01972182998334395,-0.009787914405197079,0.004148097827675421,-0.013121547238805927,-0.007163296318549207,-0.0023307669472207755,-0.01610866594606302,0.01038766538950328,-0.03956307659910697,-0.010187438046707074,0.0007282356587004941,-0.03560515157901549,-0.06232634093713552,0.06576502296414645,0.048938842946209406,0.08721448133274919,0.08950229223905119,0.0
化学2,0.11747959584297907,-0.047915870394808394,0.04109464043453574,0.07257401260313527,-0.04786680523559734,-0.027438270967454326,-0.05339038108514209,0.017433963623879133,-0.039923243879300394,0.040427198685853934,-0.07491856837898261,0.023725649764324876,-0.006738601568301986,0.012018745148621529,-0.034663897792778106,-0.02892244467830233,0.022786225511863788,-0.05689741555934971,-0.015887051842210013,-0.022629854234574247,0.014578763472428643,-0.006199943959214235,0.008195561956846873,0.02670984401470347,0.03317043090813575,-0.02215711885819807,0.014113055879275395,0.014122662583567116,-0.02051458167712241,-0.012613737802268443,-0.01939468820255412,-0.009991737477724479,0.04139811971272909,0.07017893787713607,-0.043619340643094306,-0.0007641433335074635,-0.06687705010984635,-0.03157123351329463,-0.03066149914775064,-0.038374914550198674,-0.04039695915773528,0.0051649976460520185,-0.0234351398384767,-0.006440753358235565,0.0179380070886557,-0.08046147549049217,0.09095607756209026,-0.012294068315661724,0.03282233983453002,0.05309814837880287,0.024054728602813654,0.05146445221128038,-0.023622911772809743,0.011187784783292064,0.017133340773313785,0.0224185427260801,-0.08928351122887841,-0.05630876096286849,0.021049806082153587,-0.0039607597140492515,0.03558238572584134,-0.02929782758062932,-0.014489585209868712,-0.018162779934375983,0.024291746247082642,-0.07444588012218559,-0.018031327149909696,-0.0042090837643627334,-0.06626495374447247,0.002788237384368838,0.017416419509154776,0.05834328972528871,-0.03882535221421484,0.03313980846094245,-0.006442814050332389,-0.05482881965653819,-0.024020692637150908,-0.02614452556122253,0.030731269314440805,0.005481228756087801,0.014960026575778811,-0.0017411908281926005,0.015895718325804584,0.010827048923983035,0.010511691534055147,0.01573982517687445,0.015620723263551482,-0.014568744717720348,-0.023001142996995384,-0.021397292320565826,-0.022338134321561953,-3.122502256758253e-17
化学3,0.08715828916398158,-0.14243591773421527,0.11135139908359212,0.029070242215203383,-0.07383161606576646,0.14218840422639997,0.05493500936025143,0.16486032467646855,-0.029694461858791377,-0.09171053714955385,-0.033645265132253924,0.162151312966429,0.05364364185029402,-0.02440195304004554,0.10991111775056986,0.0760798650145569,0.09313622245887987,-0.20971875157457437,-0.08019544910668225,0.05278954252084113,0.04101580094122992,-0.07560985855306764,0.09492127924655155,-0.06160583001086961,-0.038685773111579,0.04078697531139916,0.00020272342533939752,-0.03729541480876818,-0.05852014638052238,-0.023270552875618418,-0.052275326271367994,-0.07183375711107927,-0.0034767566530399126,0.04004375428138264,-6.300898545718789e-05,-0.02631664666472574,0.07622545416310025,0.0359191471648881,0.030096394371519654,-0.012658180984252143,-0.015402094091963206,-0.024341902704026273,-0.05671272537189179,0.016804847859572956,0.0028916993028536148,-0.01864765123569434,-0.0455685456268145,-0.014105368646367356,0.0026398985418077973,-0.002702734619529683,0.011744780175663477,0.0023437477388691882,0.027951669008397066,-0.027687691683955996,-0.022393979950289543,0.001804310931934873,0.0038975027914590252,0.01130418983645869,-0.00399024775600038,-0.00019835284853256252,-0.00863647011752463,-0.0015819504425324885,0.023564212510423378,-0.007862976127209074,-0.014570041666674485,-0.0012401526700144838,0.007817109281317344,-0.012999865159687108,0.01864203231430767,-0.006735653382461106,-0.003960719909208491,0.0011450714250868417,0.0030739799577975636,0.004714029878627983,0.00024605834948651303,0.012335390031651688,-0.003441835948196151,0.004641989391168683,0.0010982906299778945,-0.0008201819471962933,0.004956467818202349,0.0029375777766348175,0.0006514443288463956,-0.0012748451028693451,-0.003500695876278364,0.00011863836040030065,0.0072969978499010865,0.001350996245450103,-0.0015424175298334227,-0.005224348424088605,-0.003952435930869232,4.163336342344337e-17
化学4,-0.03516892984925529,-0.0517984852231741,0.03660404270791475,0.006316135457636044,-0.01484814987728409,0.021972656299569453,-0.032709527889287396,0.028119910716249263,0.004268017151249727,0.03879751860670104,-0.010556102877659075,0.007220661580011042,-0.004616499785739591,-0.0041131695244514925,-0.055353493643945206,0.004119619404287289,0.003595263502013262,-0.00566951553111825,0.02936943414035058,0.007443031981314557,-0.01272397425808067,0.0033245693998588052,0.009224500183536244,-0.006311975760865286,-0.022753509148773263,-0.013319052833237983,-0.011256300514121024,0.012590159065759922,-0.01046752766936224,-0.02018465347983262,-0.01804385290059736,0.014508259215610317,0.007016100954411823,-0.005118424212090192,0.032510959908810005,-0.014458144905870246,-0.002768573720425587,-0.026293726815287927,-0.008503220173842913,0.020140772270753494,0.002560991169370884,-0.03473007176979611,0.014502618812571456,0.021167564766530672,-0.017893387438600743,-0.013653579164790848,-0.009282112352778333,-0.0034618375000358415,-0.007975208815080695,0.019847309832169292,0.04918575415331524,0.009598224095083735,-0.020277012221142213,-0.03408164066549403,0.0058438767616677476,0.010881993759122067,-0.01577021826465758,-0.038569824118938535,0.0251451882780652,0.0016955460182937684,0.011573875862099743,-0.0009553176659930322,0.010945574178162018,-0.0029326252232743343,0.02740901015224058,0.014811739241683844,-0.03453862742054472,0.03448522593926092,0.02610210946018967,0.0039013446700655943,0.07844415839542301,-0.05387989517780879,0.05523933835631627,-0.003545331247541795,-0.023325873054838502,0.0013439734120463545,0.03036331347733876,-0.013104118870768327,-0.006342432073284589,0.03990592832980902,-0.012108708959577512,-0.09794744399130871,0.05725156105088341,-0.08100020138154884,-0.0036464375950106508,-0.058026620318343866,-0.0210176992818538,-0.02349506007148587,-0.0025576084955830757,-0.030889153290334658,0.012604076567783755,3.469446951953614e-18
化学5,0.09277586094619858,-0.038317818960422245,0.11634354351380832,0.04849035252424341,-0.0786648333626141,-0.023297070759233672,-0.06389440322985653,0.036440615126400476,0.04330289253654936,-0.025297006731412844,-0.053220415643401964,0.04951858367205777,0.0016658162387212794,0.00267626894486242,0.03771853568470864,-0.08584432334176868,-0.0016608899632513385,-0.04374407841232053,-0.012201672196183335,-0.036618151574648976,0.03556221446539508,0.019655791033163394,-0.05290008577823437,0.1070490333324056,0.04505200435705844,-0.07397574232494898,0.03398979925400353,-0.0315860284894196,-0.007232981875230281,-0.02203224727545026,0.040170250257412936,0.05237150053343499,0.01771190599983619,0.13380560526248392,-0.025496898034835923,-0.009464660707859349,-0.03603677900794101,-0.08287134316432195,-0.0068589278491914,0.02949964941148656,-0.045105033161357486,0.018589763368962484,0.06467241720493921,0.01830370154755125,0.042577484341958224,-0.05765352153297855,0.04962597338669471,0.019044588888565736,0.030758370323903658,-0.040258550439494376,-0.02019336857626059,-0.026073073887434982,0.020925063526373463,0.03888916712041742,0.020507529132623367,-0.03465387136815717,0.0652255195684583,0.07152689055405943,0.007917562628748327,0.02103798349941645,-0.00519950878007475,0.009303559932174226,0.04117361062596025,0.01758806375350909,-0.06089576878402732,0.06500663063075587,-0.021985657420721977,0.011959239849466516,0.037535040214648104,0.011704906395779419,0.0024892412439178543,-0.022751410810750047,0.028170212525037826,-0.02459350032118636,0.012395002303404156,0.015227042826964939,0.011906756422729916,0.010653068099974475,0.010940998343141016,-0.0174346750015138,-0.011725760540719197,0.006390786117510072,0.01040827439280812,0.0010447267092002256,0.0029832254674827113,0.008623950713275635,0.006269494857462542,-0.011630065379736104,-0.019311329570014857,-0.014914119526897186,-0.012100597716900939,4.5102810375396984e-17
化学6,-0.04044481193824123,-0.06588408640267693,-0.059096485010821036,0.07601238398614782,-0.059366612362495484,-0.010218388522597915,-0.06818928052813301,0.00368241071635474,-0.008894012508468496,0.019593458333573937,-0.04274296823044227,-0.03060437199131517,-0.01672603713183716,-0.03231697788994127,-0.04645883079836585,0.05000115306703821,-0.028741715241713428,0.04722804867888697,0.040740048638502155,-0.06967801749997911,-0.014759376523505811,0.057869022375645146,0.055204456853164614,-0.08412230019952757,-0.05211549527164251,0.07018734203828511,-0.2348354735022244,-0.02148172854169985,-0.005030345300709423,0.10108571885585425,0.04792604801560401,0.08452724132858985,-0.10250766689883506,0.14102659557385977,-0.051230019363526294,0.052564784689612405,0.04832344624469527,0.04657801109586343,-0.02396837215925795,-0.04176475486652588,-0.04560191162418781,0.018804459802944627,-0.03631904410988279,0.01897868395406063,0.029512522401981333,0.001488116863073916,-0.0312160206003645,0.01291274562623026,0.02293715039388802,-0.00872673409690845,-0.0036514632619665238,0.028798970641612173,0.018776056397266812,0.012699532967881146,0.01487738675388192,-0.014500928739997962,-0.006261562390883212,0.013290145064029923,-0.008929705099636458,-0.02068536465394981,0.010451725274749718,0.013112078087251716,-0.010072311059692102,-0.008640660599034573,0.005706947212253532,0.012447062173297626,-0.016105563038371712,-0.0058939297877856605,0.008880860064655199,-0.011669427289713083,0.005405866335473807,-0.002079359064892629,-0.0018721787549112754,-0.0003471938305138391,0.005370784119183583,0.010274417544433867,0.0025568936875937725,-0.00686987412969383,0.004326636346087178,0.0030919834898777768,-0.010073364021119236,0.004157426422872524,0.0008458289204112696,-0.0028739937073679837,0.005140561460271302,-0.0025593582060048463,0.0020001909715010365,-0.0004311747125253576,-0.0013740031837518579,0.0016568767827742693,-0.006740571835647995,4.198030811863873e-16
化粧・衛生,-0.20278996942521837,-0.07056010875787799,-0.030191917007953838,-0.01725595644926619,-0.03327921497467138,-0.015255922543066226,0.06240955534109163,0.0027498633232856257,-0.020524435109967223,-0.028427361464006762,-0.016539192822133418,0.011880187426985954,-0.005933202568853942,0.04103368178261725,0.022046554200065217,0.05385927683254783,0.010099230035500846,-0.047881118267885006,-0.04396550942858647,-0.020462848256826434,-0.027348776395815795,0.011735279544072122,0.03693398730538015,-0.05098281982291974,0.004140591285074697,-0.01375532039556935,0.02735192083303103,-0.007764584134279606,-0.008260499987237074,0.01951429582176068,0.0356736747100387,0.011995487387675103,-0.02839419078504546,-0.020900842081575517,0.02456292808466307,0.015095410869626917,0.011136711653330116,-0.013724299931147356,0.02459259212359762,0.009631412994804377,-0.027926943449295735,-0.0034010855667786187,0.032971792233548125,-0.013414179656650215,-0.055530116710628165,-0.021440632950976164,0.005331825812063769,0.10310316370423328,-0.0016238589769796193,-0.015681249498274666,-0.03382910756896763,0.018446301986769317,-0.09870552740634461,0.0774612420824482,-0.03482334725516293,-0.025719735201884815,0.08382733521358027,0.037422759774624705,-0.0554193089582983,0.09182899420864823,0.07359173234339156,0.020826475927617615,-0.0740610378178185,0.004031107913296266,0.05742964370327416,-0.028116145412555194,0.002203350867189777,0.005475743838546338,-0.012871076620037837,0.03436971717773851,0.04172637163604587,-0.003021527128581839,0.011979121252722193,-0.018957221175049575,0.006270973633950808,-0.04288676038409288,-0.0014352929196825301,-0.004003218913001868,0.012411926498195187,0.026285923805943835,0.025771548731442103,-0.006024724388188463,-0.007322270978597412,0.011460327711958311,0.015135222387252708,0.0034122568252683595,-0.00020381969008724347,0.0071136865178404425,0.007991125674549907,-0.003784927192597787,0.0004948662138129735,2.7755575615628914e-17
医療機器,-0.004126764202409136,-0.04794698239859227,-0.12867447306029606,-0.02359222087030583,0.04700029607870364,-0.0392693308866122,-0.0007416652247714678,-0.04733164244533295,0.03216184413048087,-0.07042924863046565,-0.03763189398671496,0.034089753724461026,0.03075664999258395,0.0008840902378725521,0.043200620067398714,0.0421898813492251,-0.046061528516688086,-0.003900748147841351,-0.06310772804639508,-0.022996001129637643,0.041225791304458304,-0.023196149074408593,-0.02708068974754882,0.007695866873552238,0.02772980174648645,-0.008979156542078544,-0.00804784924747413,0.0062803744183996466,0.04290757151458253,-0.0022018142157284055,0.040752921177434336,-0.002910411160492045,0.0051126370978603775,-0.004529562311049443,0.029865213558246156,0.0201127886741282,-0.01916879179941223,-0.011342714725323486,0.0010524644288969643,0.0014287094581095627,0.01145340913508984,0.015826974758242563,-0.01776094132800988,0.029323066411098685,0.03560442448294687,0.03468236848873797,-0.03857656142492788,0.05532754532979328,0.014060470428989849,-0.0026214883029174255,0.0027711740465968015,-0.009649712526328527,-0.0022517765737344424,-0.02866050963194294,-0.03609529431074307,0.030421591069668942,-0.002491210527469176,-0.03697200330825533,0.010576196134771105,0.007261990807861104,0.03325751567560656,0.010184138503077953,0.06790211433264248,-0.05183561207750926,-0.011085420835178404,0.0001982981745575401,-0.002330959111742893,0.042554339444525115,-0.07803726944154753,0.050341184570889576,-0.06528274035813054,-0.009522171339933046,0.03330518403529521,-0.012556360377365473,-0.027781359239594013,0.019677728671671897,0.014581871632033654,-0.020425395035913785,0.0985458134457726,0.036118614268678566,-0.05214904098738181,0.02191319410557222,-0.025348621522627693,-0.054930860678609354,0.014015989099282814,0.01747889474157935,0.01058844978122167,-0.0005006284542303455,0.005990209851808047,0.005038773440475087,0.00274887657761177,8.673617379884035e-17
医薬品1,-0.1876796237102379,-0.050170374396318516,-0.06562882588666749,-0.04404109688484341,0.07903637586950374,-0.02859286256471687,0.020396202395398924,-0.05020589813744172,0.05736378531131482,-0.001846156024535986,-0.048604118934246335,0.051858359549525355,-0.013207949408566025,0.020321903400318853,0.03413158912057897,0.05061718355385278,-0.028698686488381003,-0.03122059350374985,-0.006969111746692706,0.03176332530700149,-0.047609688459015094,0.05737626629886447,-0.03755413734391364,0.08514822873507273,-0.06709198667043624,-0.014331420383808795,0.0002490868537348076,0.04493550093616293,0.11358166234167641,0.029155508441681566,-0.0026622010248331246,-0.08179239873365203,-0.01178779375784752,0.039221523756209034,-0.029337257332873626,0.016888880857155727,-0.02112660883156927,0.01778358799344258,0.053211618306979645,0.022471133191593873,-0.03352652282371874,0.03758903846702559,-0.007824439597418575,-0.00612082668980578,-0.06417590768297507,-0.004395809744496767,-0.026084489061827226,0.024869919774430975,0.054910851231336155,-0.00876513222285099,0.04204667952162448,0.006056704084904371,-0.025135426996132297,-0.005708021197456748,0.03969535160182639,0.06988523538949781,-0.04721891724448869,-0.02470000684259863,0.025865685005228966,0.0596590224048999,-0.008807986403335105,0.02947721490936756,0.0028715532024050187,-0.0038650528556221763,-0.044276270122878145,0.02818285642584084,0.005559068096798732,-0.007679291959603618,0.07923350192193031,-0.027472272533417427,0.03330965484432255,0.03346878867875101,-0.016999101811882533,-0.004903609792685759,-0.02773339424379506,0.006295486056424665,-0.06132285359554598,0.012418894283337412,-0.01677840368307231,0.017490792894491236,-0.0022223880440657116,0.007634260959049781,-0.013910400484714243,-0.0005920120439461239,-0.0009806748371947033,0.012819564728330402,0.017276252320995063,-0.04456439391968571,0.03118729771364554,0.007850203689664307,0.006311729333765751,1.734723475976807e-17
医薬品2,-0.1870091555282697,-0.014963978656959951,0.013567821820194746,-0.027419923717797973,0.015701094431697267,0.02122981229669231,0.027042140461373897,0.006548642780337666,0.030117933855448042,0.017343784527882905,-0.029090031981762632,0.07734979658799135,-0.058754605259364046,0.051709460857371936,-0.04599457769778677,0.0512279863313898,-0.0028432583067506956,0.003984290753424496,0.05387976601140568,-0.0023384997499879857,-0.06418894884916314,0.07324699701592077,0.004530247098940683,0.05494227252979694,-0.12474865311838557,0.020250763744313092,-0.00494487406360242,-0.00306556352110722,0.06514991042350975,0.012535990880680803,-0.0686015431012052,-0.09347601925032893,-0.005566802687097182,0.030237771617878478,-0.01680515254403923,0.027100844590802187,-0.054812382300544624,0.00782544090212082,0.04163431206097761,-0.013316397393346552,-0.006371692061593083,0.031699068049733076,0.034298250493906994,0.002782658121075718,0.024975604138850457,-0.012946339838990292,0.01078011867279514,-0.050889051068536646,0.021706744090187968,-0.056454127292931686,-0.02528275138036406,-0.050634757611597504,0.03882773115695058,-0.01880501635846116,0.012036465963129009,-0.007792193861849719,0.053029205922006724,0.034382970879996956,0.023796148386297532,-0.0010038825737443482,-0.0205631878190401,-0.06393592510346541,-0.00980403237524292,0.04466729257437522,0.028742441669199967,-0.10549414725236757,0.03220067849297473,-0.028470816717074868,-0.030812830464098037,0.03421825999836235,-0.04534743574655395,-0.018266325882758973,0.0380772139371226,0.006477014906161159,0.034223369692091596,-0.009323700301211442,0.047210107518715086,-0.03125399564756103,0.007152485628995054,-0.01445232482235337,0.0008261471155355977,-0.009251842534167795,-0.005760726226814486,-0.01362267863569669,0.0013405291754174271,-0.01589459687679606,-0.003464161091092154,-0.008916010997603268,0.0007208230589097918,0.0009364472245589274,-5.2462366710148874e-05,7.632783294297951e-17
医薬品卸,-0.16903833547873204,0.021508267968006894,0.05946275086600307,-0.027144443344451846,-0.007700944828720746,0.02582535963625538,-0.015737552366268684,0.03993114051483423,0.0682588976245414,0.03318269952465512,-0.05379942019902802,0.06435915429041941,-0.03690546591526311,0.033992394402768654,-0.009115512687546162,0.025224363240956504,0.034344788810872516,-0.008259883356307793,0.037619378470366484,0.005729470024504701,-0.02149217632916714,0.05545944946041757,-0.017668656505424894,0.05938329420172489,-0.05709860112765948,0.04777815984936064,0.0565161771881328,-0.005091494560593671,0.09250392120038517,-0.014335695684724797,-0.03313987623316128,-0.054645082042956344,0.002759189436550922,-0.006961944261654327,-0.024174350027609686,0.044539163252104254,-0.016458554151483028,0.010147682554946504,-0.03916531217574623,0.02708181193371355,-0.01636728210923323,0.012579835098514253,0.03235863215211569,-0.021052795806340157,-0.0008682344918889452,-0.05461690786216486,-0.06460820418731403,-0.0006973371322156682,-0.040980892357294615,0.029902899564024553,-0.04030994155040218,0.04080542969592398,-0.010895306731630987,0.0032824897317125235,-0.07857059833889055,-0.04810641098210117,-0.027794063078434565,0.011928814585855112,-0.03489987675767878,-0.10635828919083773,0.03281605924524927,0.05900181260003906,0.0005965097671417618,-0.028674134660280595,0.025663833659596992,0.06700843091523244,-0.04114946376483221,0.039412906758242335,-0.07598311002922317,-0.026546540084355585,0.01829187698318271,-0.01429171295641873,-0.04537206145918104,-0.03717294721266473,0.02608141702139883,0.011149358520854333,0.0023909505224818987,0.007171648219853671,-0.019096739529623916,-0.018895141629946065,-0.014184360301139919,0.0014733573148103052,0.007132757813380723,0.010131746632744538,-0.004814369777905843,-0.0004474695980432597,0.0031776483879521773,0.0017470634289844036,0.0027448425695842356,0.005139243796309397,-0.0026846292050009017,7.979727989493313e-17
半導体,0.15852551176705146,-0.24225093112375987,-0.1416025812560196,0.06388173632367136,0.008045261401555655,0.054362029505513554,0.05340201237023454,0.021524160586252856,-0.06083772838050007,-0.05396116448801493,0.05674024143911569,-0.010972827308162111,0.08290077849560912,-0.04539353805385171,-0.04414507669510699,0.05382629998883567,-0.05460860506337642,0.021895869242825418,0.003371749989844434,-0.07823088372374384,0.004674092315192533,-0.0036736468797023136,0.008714443985621953,0.05715308456077839,-0.013778171384624715,0.0766863306269461,0.02633054670050713,0.029739068065654073,-0.04290970107520899,0.001228673798826737,0.0266570553554807,0.02542166429865397,0.047462907906318574,0.057274252447510186,-0.012536656062677756,-0.029538913815641124,-0.10531328584170803,-0.07325494058894445,0.05982463118950838,0.022517397549250615,0.016585483529305868,-0.054023655155758965,-0.007122317282087717,-0.09378084178333304,-0.10409390339689698,0.07861353229743286,-0.06150648000974572,-0.10045221687298764,-0.02259784932511094,0.02650510042741824,-0.004004983212058043,0.019836908115244155,0.00370128634196924,0.029027621536028093,0.0029309636587425128,-0.021511316280314656,0.004940057536745975,0.04803354940034321,0.014359593777148627,-0.011543801900714822,-0.019576754566058816,0.019544395227466014,-0.015977513153294473,-0.014407318608168343,-0.01143557885208752,0.006934641071606827,-0.00721262505159184,-0.01360200348613856,-0.01264245656153715,-0.01579692149779162,0.0060245569944486835,-0.005776722277319058,0.007128136927985604,-0.005701462818162252,0.013458240258570238,-0.02872037728678263,-0.014851774756684817,-0.022343723180105177,0.01781451163286904,-0.0056547071759108815,-0.00487994927016645,0.0032034495687248542,0.0012697919700560816,-0.00719883820003559,0.008175683684998769,0.007704147153413582,-0.0005590300542265281,0.004169512538771004,0.00017632033070280346,-0.001382400886815067,0.002216854304417765,3.469446951953614e-17
印刷,-0.006022860469451358,0.059475434330384824,0.005302924890611474,0.008394016178863031,0.051040470721582985,-0.03641893797037102,-0.0329277248701388,-0.048599517156582846,0.045250261054400366,0.0037821924429350708,-0.014084502351794058,0.04530889419099302,0.016258674102741427,-0.04317881053588888,-0.026021833684762383,0.033398051060542486,-0.011634217427087874,0.009956271722570843,0.008382839406293353,0.021525552120525506,-0.027960910273782832,0.028920761928283592,0.003942178694698243,-0.0051315667608080465,-0.05339823656195032,-0.002789721979784908,-0.01814737684950085,0.014445302813638379,-0.01725913196091235,-0.03390779141704,-0.011067723597924744,0.02451502601083836,0.007535571102833519,-0.038503663614413805,0.007555014919692415,-0.0130954864015422,0.004919363810121671,-0.045947808959662204,-0.05932560802847349,-0.02334094931828167,-0.0011433516690836573,-0.018498248041375568,-0.021102801384760873,-0.01026947167499538,0.07144330997396202,-0.048479242667965876,-0.0064821900025533,-0.05845663221244198,-0.035145883378292796,0.0809183604064472,0.08703428688695233,-0.03494524188559988,-0.052828512702737085,-0.058202941139170836,-0.07165842813174858,-0.09235291852330374,0.011277500901601767,0.03849644494072569,0.004227056349906498,0.043175651709702945,0.02848049258726857,0.02709265580253172,-0.025531039009862838,0.08276180972012862,0.009334608475564629,0.001152972434088229,-0.014990930372339326,-0.05337657707404903,0.05490413411703113,-0.030330311726792708,-0.0321452453589807,0.027881619036155464,0.003812516860808627,-0.02499445336423462,-0.05846192016985467,-0.013906826731263767,-0.014036735544024346,-0.007420398660328301,0.03522699861484141,0.00042294425720628553,-0.03436865982032873,0.018785875640259873,-0.020695322921755015,-0.005147040649110739,-0.002588941169647061,0.008935475307224858,-0.0023247580961248387,-0.002954092900308807,-0.006720578661513496,0.0017258702059779756,0.0012388964869470788,5.551115123125783e-17
即席めん,-0.2743880381462019,-0.058407001973089595,0.07002897777607782,-0.04008632359744045,0.07350177801025666,-0.05212563639681629,0.029324869974118227,-0.052238122231747515,-0.0691670054108202,0.01241284700737849,0.01952278640927782,-0.0379697718085925,0.009603482231561516,0.04570619805931238,-0.008931119676093297,-0.02341680594451305,0.03543075725660128,0.0024745364870680272,0.04817070601677994,-0.03358138431203761,-0.022734869139007012,0.013229277371912249,0.040630825984391515,0.03894760404568508,0.027415595638129783,-0.026407919203210645,0.016937326163222317,0.008510790496878223,-0.08019978239494767,-0.04142257847531264,0.022568440938727893,-0.012681309150070715,-0.07592892433889967,-0.06482512801257811,-0.02878581523010826,-0.03088734076963569,-0.01834555524649846,-0.04867518827874652,-0.06063203003689696,-0.004565680867652057,-0.06322309936094125,-0.04953173953803733,-0.039059580571892544,0.022947507309998224,0.004102314827136766,-0.05521587008548139,-0.08409741274113572,-0.007818125562957294,0.018299826886622707,0.0158426875677604,-0.00898868359495625,0.044842567784238015,0.14724437914567473,-0.03139960306119412,0.042360791847515865,0.0411519917686165,-0.0420862066553245,0.04409144651795792,-0.05760136635469228,0.03734563031340698,0.006334336622496488,0.0016968778109137418,-0.04795260058621139,0.026209699572978293,-0.015233993730812398,0.002809251868052948,0.006497532204815636,0.030922825553953003,-0.016852735673950264,0.05550964679254933,-0.023756063098005896,-0.013323966954536321,0.014620207909354897,-0.025308688472859303,-0.009693026943359908,0.003084955386487947,-0.031380622651937806,0.009601979838421194,-0.00010290201593025211,0.004570710325705798,0.0027460917084698167,-0.006991983444033429,-0.003787822834983365,0.005984359253092569,0.005789794454211853,0.003913629269074809,0.0030492005829715696,0.004934145531229759,0.011893181831035653,-0.008053011149837955,0.003989272486907934,-5.898059818321144e-17
