Code,CompanyName,MarketCodeName,Sector
9997,ベルーナ,プライム,食品スーパー
8276,平和堂,プライム,食品スーパー
8279,ヤオコー,プライム,食品スーパー
8194,ライフコーポレーション,プライム,食品スーパー
9974,ベルク,プライム,食品スーパー
2659,サンエー,プライム,食品スーパー
8273,イズミ,プライム,食品スーパー
9948,アークス,プライム,食品スーパー
9956,バローホールディングス,プライム,食品スーパー
2168,パソナグループ,プライム,人材サービス
2181,パーソルホールディングス,プライム,人材サービス
8876,リログループ,プライム,人材サービス
9716,乃村工藝社,プライム,人材サービス
9743,丹青社,プライム,人材サービス
1514,住石ホールディングス,スタンダード,石炭・耐火物
1518,三井松島ホールディングス,プライム,石炭・耐火物
5351,品川リフラクトリーズ,プライム,石炭・耐火物
5352,黒崎播磨,プライム,石炭・耐火物
7721,東京計器,プライム,石炭・耐火物
5019,出光興産,プライム,石油
5020,ＥＮＥＯＳホールディングス,プライム,石油
5021,コスモエネルギーホールディングス,プライム,石油
8133,伊藤忠エネクス,プライム,石油
1605,ＩＮＰＥＸ,プライム,石油
1662,石油資源開発,プライム,石油
4021,日産化学,プライム,倉庫・印刷
6841,横河電機,プライム,倉庫・印刷
4272,日本化薬,プライム,倉庫・印刷
5901,東洋製罐グループホールディングス,プライム,倉庫・印刷
7911,ＴＯＰＰＡＮホールディングス,プライム,倉庫・印刷
7912,大日本印刷,プライム,倉庫・印刷
9301,三菱倉庫,プライム,倉庫・印刷
9364,上組,プライム,倉庫・印刷
9983,ファーストリテイリング,プライム,倉庫・印刷
9302,三井倉庫ホールディングス,プライム,倉庫・印刷
9303,住友倉庫,プライム,倉庫・印刷
4704,トレンドマイクロ,プライム,倉庫・印刷
7733,オリンパス,プライム,倉庫・印刷
9613,ＮＴＴデータグループ,プライム,倉庫・印刷
7951,ヤマハ,プライム,倉庫・印刷
4919,ミルボン,プライム,大手小売・衛生
4928,ノエビアホールディングス,プライム,大手小売・衛生
7956,ピジョン,プライム,大手小売・衛生
2733,あらた,プライム,大手小売・衛生
4527,ロート製薬,プライム,大手小売・衛生
8283,ＰＡＬＴＡＣ,プライム,大手小売・衛生
4912,ライオン,プライム,大手小売・衛生
4967,小林製薬,プライム,大手小売・衛生
7730,マニー,プライム,大手小売・衛生
4452,花王,プライム,大手小売・衛生
4917,マンダム,プライム,大手小売・衛生
8113,ユニ・チャーム,プライム,大手小売・衛生
4911,資生堂,プライム,大手小売・衛生
4922,コーセー,プライム,大手小売・衛生
4927,ポーラ・オルビスホールディングス,プライム,大手小売・衛生
2730,エディオン,プライム,大手小売・衛生
3048,ビックカメラ,プライム,大手小売・衛生
7513,コジマ,プライム,大手小売・衛生
8282,ケーズホールディングス,プライム,大手小売・衛生
9831,ヤマダホールディングス,プライム,大手小売・衛生
3382,セブン＆アイ・ホールディングス,プライム,大手小売・衛生
8267,イオン,プライム,大手小売・衛生
4996,クミアイ化学工業,プライム,地銀
7972,イトーキ,プライム,地銀
8386,百十四銀行,プライム,地銀
8336,武蔵野銀行,プライム,地銀
8337,千葉興業銀行,プライム,地銀
8368,百五銀行,プライム,地銀
8522,名古屋銀行,プライム,地銀
8600,トモニホールディングス,プライム,地銀
5830,いよぎんホールディングス,プライム,地銀
7180,九州フィナンシャルグループ,プライム,地銀
7337,ひろぎんホールディングス,プライム,地銀
8381,山陰合同銀行,プライム,地銀
8388,阿波銀行,プライム,地銀
5832,ちゅうぎんフィナンシャルグループ,プライム,地銀
8366,滋賀銀行,プライム,地銀
8367,南都銀行,プライム,地銀
8544,京葉銀行,プライム,地銀
8346,東邦銀行,プライム,地銀
8361,大垣共立銀行,プライム,地銀
8334,群馬銀行,プライム,地銀
8714,池田泉州ホールディングス,プライム,地銀
8341,七十七銀行,プライム,地銀
8358,スルガ銀行,プライム,地銀
8377,ほくほくフィナンシャルグループ,プライム,地銀
8524,北洋銀行,プライム,地銀
8359,八十二銀行,プライム,地銀
8418,山口フィナンシャルグループ,プライム,地銀
5831,しずおかフィナンシャルグループ,プライム,地銀
5844,京都フィナンシャルグループ,プライム,地銀
7974,任天堂,プライム,地銀
7186,コンコルディア・フィナンシャルグループ,プライム,地銀
8331,千葉銀行,プライム,地銀
8354,ふくおかフィナンシャルグループ,プライム,地銀
8410,セブン銀行,プライム,地銀
4666,パーク２４,プライム,鉄道・映画
9020,東日本旅客鉄道,プライム,鉄道・映画
9021,西日本旅客鉄道,プライム,鉄道・映画
9022,東海旅客鉄道,プライム,鉄道・映画
9601,松竹,プライム,鉄道・映画
9602,東宝,プライム,鉄道・映画
9605,東映,プライム,鉄道・映画
9001,東武鉄道,プライム,鉄道・映画
9008,京王電鉄,プライム,鉄道・映画
4661,オリエンタルランド,プライム,鉄道・映画
9009,京成電鉄,プライム,鉄道・映画
9706,日本空港ビルデング,プライム,鉄道・映画
9005,東急,プライム,鉄道・映画
9006,京浜急行電鉄,プライム,鉄道・映画
9007,小田急電鉄,プライム,鉄道・映画
2384,ＳＢＳホールディングス,プライム,鉄道・映画
9025,鴻池運輸,プライム,鉄道・映画
9003,相鉄ホールディングス,プライム,鉄道・映画
9031,西日本鉄道,プライム,鉄道・映画
9044,南海電気鉄道,プライム,鉄道・映画
6465,ホシザキ,プライム,鉄道・映画
9041,近鉄グループホールディングス,プライム,鉄道・映画
9010,富士急行,プライム,鉄道・映画
9042,阪急阪神ホールディングス,プライム,鉄道・映画
4626,太陽ホールディングス,プライム,電子材料
7433,伯東,プライム,電子材料
4634,ａｒｔｉｅｎｃｅ,プライム,電子材料
4401,ＡＤＥＫＡ,プライム,電子材料
7966,リンテック,プライム,電子材料
4633,サカタインクス,プライム,電子材料
4045,東亞合成,プライム,電子材料
4617,中国塗料,プライム,電子材料
3110,日東紡績,プライム,電子材料
4041,日本曹達,プライム,電子材料
4078,堺化学工業,プライム,電子材料2
4216,旭有機材,プライム,電子材料2
5331,ノリタケ,プライム,電子材料2
6866,日置電機,プライム,電子材料2
6368,オルガノ,プライム,電子材料2
6454,マックス,プライム,電子材料2
6490,ＰＩＬＬＡＲ,プライム,電子材料2
7995,バルカー,プライム,電子材料2
2760,東京エレクトロン　デバイス,プライム,電子材料2
4187,大阪有機化学工業,プライム,電子材料2
7715,長野計器,プライム,電子材料2
7839,ＳＨＯＥＩ,プライム,電子材料2
6651,日東工業,プライム,電設工事
9934,因幡電機産業,プライム,電設工事
1979,大氣社,プライム,電設工事
1942,関電工,プライム,電設工事
1959,九電工,プライム,電設工事
1944,きんでん,プライム,電設工事
1949,住友電設,プライム,電設工事
1941,中電工,プライム,電設工事
1961,三機工業,プライム,電設工事
1969,高砂熱学工業,プライム,電設工事
8174,日本瓦斯,プライム,電力・ガス・製紙
9531,東京瓦斯,プライム,電力・ガス・製紙
9532,大阪瓦斯,プライム,電力・ガス・製紙
9533,東邦瓦斯,プライム,電力・ガス・製紙
9543,静岡ガス,プライム,電力・ガス・製紙
3861,王子ホールディングス,プライム,電力・ガス・製紙
3941,レンゴー,プライム,電力・ガス・製紙
3863,日本製紙,プライム,電力・ガス・製紙
3865,北越コーポレーション,プライム,電力・ガス・製紙
3880,大王製紙,プライム,電力・ガス・製紙
9501,東京電力ホールディングス,プライム,電力・ガス・製紙
9503,関西電力,プライム,電力・ガス・製紙
9506,東北電力,プライム,電力・ガス・製紙
9513,電源開発,プライム,電力・ガス・製紙
9507,四国電力,プライム,電力・ガス・製紙
9508,九州電力,プライム,電力・ガス・製紙
9509,北海道電力,プライム,電力・ガス・製紙
9502,中部電力,プライム,電力・ガス・製紙
9504,中国電力,プライム,電力・ガス・製紙
9505,北陸電力,プライム,電力・ガス・製紙
9511,沖縄電力,プライム,電力・ガス・製紙
2875,東洋水産,プライム,乳製品・即席めん
2897,日清食品ホールディングス,プライム,乳製品・即席めん
4985,アース製薬,プライム,乳製品・即席めん
6849,日本光電工業,プライム,乳製品・即席めん
7309,シマノ,プライム,乳製品・即席めん
2264,森永乳業,プライム,乳製品・即席めん
2270,雪印メグミルク,プライム,乳製品・即席めん
6996,ニチコン,プライム,半導体
6999,ＫＯＡ,プライム,半導体
3436,ＳＵＭＣＯ,プライム,半導体
6146,ディスコ,プライム,半導体
6723,ルネサスエレクトロニクス,プライム,半導体
4047,関東電化工業,プライム,半導体
4109,ステラ　ケミファ,プライム,半導体
6055,ジャパンマテリアル,プライム,半導体
7613,シークス,プライム,半導体
6728,アルバック,プライム,半導体
7735,ＳＣＲＥＥＮホールディングス,プライム,半導体
8035,東京エレクトロン,プライム,半導体
6754,アンリツ,プライム,半導体
6857,アドバンテスト,プライム,半導体
6875,メガチップス,プライム,半導体
6920,レーザーテック,プライム,半導体
6856,堀場製作所,プライム,半導体
7729,東京精密,プライム,半導体
6768,タムラ製作所,プライム,半導体
6804,ホシデン,プライム,半導体
6941,山一電機,プライム,半導体
4975,ＪＣＵ,プライム,半導体
6315,ＴＯＷＡ,プライム,半導体
6727,ワコム,プライム,半導体
6590,芝浦メカトロニクス,プライム,半導体
6800,ヨコオ,プライム,半導体
7745,Ａ＆Ｄホロンホールディングス,プライム,半導体
4901,富士フイルムホールディングス,プライム,半導体材料1
6925,ウシオ電機,プライム,半導体材料1
6971,京セラ,プライム,半導体材料1
6707,サンケン電気,プライム,半導体材料1
6963,ローム,プライム,半導体材料1
6594,ニデック,プライム,半導体材料1
4063,信越化学工業,プライム,半導体材料1
4186,東京応化工業,プライム,半導体材料1
5384,フジミインコーポレーテッド,プライム,半導体材料1
4203,住友ベークライト,プライム,半導体材料1
6988,日東電工,プライム,半導体材料1
2433,博報堂ＤＹホールディングス,プライム,百貨店・航空・広告
4324,電通グループ,プライム,百貨店・航空・広告
9201,日本航空,プライム,百貨店・航空・広告
9202,ＡＮＡホールディングス,プライム,百貨店・航空・広告
3086,Ｊ．フロント　リテイリング,プライム,百貨店・航空・広告
3099,三越伊勢丹ホールディングス,プライム,百貨店・航空・広告
8237,松屋,プライム,百貨店・航空・広告
8242,エイチ・ツー・オー　リテイリング,プライム,百貨店・航空・広告
8233,高島屋,プライム,百貨店・航空・広告
8252,丸井グループ,プライム,百貨店・航空・広告
8750,第一生命ホールディングス,プライム,都銀・保険
8795,Ｔ＆Ｄホールディングス,プライム,都銀・保険
8630,ＳＯＭＰＯホールディングス,プライム,都銀・保険
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,プライム,都銀・保険
8766,東京海上ホールディングス,プライム,都銀・保険
8304,あおぞら銀行,プライム,都銀・保険
8306,三菱ＵＦＪフィナンシャル・グループ,プライム,都銀・保険
8411,みずほフィナンシャルグループ,プライム,都銀・保険
8308,りそなホールディングス,プライム,都銀・保険
8309,三井住友トラストグループ,プライム,都銀・保険
8316,三井住友フィナンシャルグループ,プライム,都銀・保険
