Date,Target,TargetRank,CumTarget
2022-01-04,1.0055849286135912,20.0,1.0055849286135912
2022-01-05,1.0064491008255765,28.0,1.0120700472069004
2022-01-06,0.9996793892282593,47.2,1.0117455666480097
2022-01-07,0.999361851164626,48.6,1.0110999223929584
2022-01-11,0.9938635134614042,64.8,1.004895321330019
2022-01-12,1.0028842886286236,28.8,1.0077937294782882
2022-01-13,0.9952284830263507,58.4,1.0029850245921452
2022-01-14,1.000485847292433,39.0,1.003472322150694
2022-01-17,0.9949254126443097,66.2,0.9983801141929229
2022-01-18,1.0020315106144688,40.4,1.0004083339921805
2022-01-19,1.0006531530640095,43.0,1.0010617537607882
2022-01-20,0.9959447125757175,56.6,0.9970021606198319
2022-01-21,1.0050806817602551,31.2,1.002067611312228
2022-01-24,1.003697120928858,27.8,1.0057723764501412
2022-01-25,1.0006195311868034,40.6,1.0063954838041773
2022-01-26,0.9977654928356374,54.0,1.0041466858854347
2022-01-27,0.9987550320474563,48.6,1.0028965554418543
2022-01-28,1.010732715824332,33.2,1.0136603591726132
2022-01-31,0.9883743648825786,50.0,1.001875913703878
2022-02-01,0.9808222362476827,70.8,0.982662174121728
2022-02-02,1.0377694846298562,26.8,1.0197768180035596
2022-02-03,0.9897831695992239,67.2,1.009357931207374
2022-02-04,0.999486188040867,46.8,1.0088393110312739
2022-02-07,1.0374170952784272,9.6,1.046587147652754
2022-02-08,1.005180457030728,31.2,1.052008947400081
2022-02-09,0.9940818106066,66.7,1.045782959205816
2022-02-10,0.9983399457783076,57.7,1.0440469027894126
2022-02-14,1.0013166300480203,42.8,1.0454215263131676
2022-02-15,0.9953605701518959,61.0,1.04057136648014
2022-02-16,1.0005837393196786,43.2,1.0411787889016861
2022-02-17,1.0143092225013932,19.2,1.0560772478558116
2022-02-18,1.0041359765509286,31.8,1.0604451585889123
2022-02-21,1.0000223779008748,45.4,1.0604688891255543
2022-02-22,1.0038506532317115,36.8,1.064552387080595
2022-02-24,0.9913089447410722,68.8,1.055300303458454
2022-02-25,0.990094282767053,70.2,1.0448467970565514
2022-02-28,0.980036729299037,73.2,1.0239882376058773
2022-03-01,1.0083768122436905,27.4,1.0325659948120494
2022-03-02,0.9973984196264108,53.8,1.0298796913855108
2022-03-03,1.015104228971789,31.4,1.045435230057593
2022-03-04,1.0043896249949436,37.8,1.0500242986740485
2022-03-07,0.9957869202277336,51.8,1.0456004625409165
2022-03-08,1.0073404609462586,39.2,1.053275651901588
2022-03-09,0.9971031626932492,53.4,1.0502244836988672
2022-03-10,1.00315819615109,34.8,1.0535412986210655
2022-03-11,1.0012255498269411,39.6,1.0548324659772659
2022-03-14,1.0040982500706506,35.4,1.0591554332054818
2022-03-15,1.0012866094069073,30.4,1.0605181525492209
2022-03-16,0.9854506694084019,66.4,1.0450883233493913
2022-03-17,1.005909734993585,29.0,1.0512645183852762
2022-03-18,0.9919992128942754,58.8,1.0428535747818735
2022-03-22,1.0148853844587875,15.4,1.0583768511767226
2022-03-23,1.0063452196895715,38.0,1.0650924848117957
2022-03-24,1.0076210805092445,32.0,1.0732096403883378
2022-03-25,1.0023163888220905,39.4,1.075695611203093
2022-03-28,1.0188428600243384,23.0,1.0959647930337881
2022-03-29,0.9885029253358371,64.3,1.0833644039789847
2022-03-30,1.0076053645906062,28.4,1.0916037852557297
2022-03-31,0.9929002903385795,68.2,1.0838537153151064
2022-04-01,0.9773702805126459,70.4,1.059326409772199
2022-04-04,1.0021806313018178,35.4,1.0616364101001905
2022-04-05,1.0002197053801833,46.2,1.061869657331288
2022-04-06,1.0021773849533568,40.8,1.0641817563455873
2022-04-07,0.9937883507857022,59.0,1.057571432574913
2022-04-08,0.9929750380900271,54.4,1.0501420335439988
2022-04-11,1.0137244269162133,31.2,1.0645546311350171
2022-04-12,1.0050548264545731,30.4,1.0699357700468168
2022-04-13,1.0018800915860844,40.6,1.0719473472857326
2022-04-14,0.9941101097105908,61.6,1.0656336950141965
2022-04-15,1.00690939712271,30.4,1.0729965814003906
2022-04-18,1.0100785253593914,26.8,1.0838108046565746
2022-04-19,1.015699111416756,6.8,1.1008256712335622
2022-04-20,1.0013539200936836,39.8,1.1023161012294882
2022-04-21,0.9983989132337889,51.2,1.1005511975076283
2022-04-22,1.0039977720496667,31.6,1.1049509503242514
2022-04-25,0.988771196597986,76.4,1.0925436733341918
2022-04-26,0.9992855802693615,44.0,1.0917631385773776
2022-04-27,1.005397964285287,37.2,1.0976564370074111
2022-04-28,1.0128107392661123,26.0,1.111718227425683
2022-05-02,1.0151649895262647,29.0,1.128577422700751
2022-05-06,0.9992311744707515,47.2,1.1277097435664452
2022-05-09,1.020360561457672,22.0,1.1506705471067453
2022-05-10,0.9935238309082024,59.8,1.1432186100747308
2022-05-11,1.0375087465990165,19.0,1.1860993072273036
2022-05-12,0.9903649188954857,65.2,1.1746711442041604
2022-05-13,1.0009235462845494,42.6,1.1757560073749576
2022-05-16,1.0091375601072878,29.0,1.186499548563851
2022-05-17,0.9854580086103848,71.6,1.169245482344853
2022-05-18,0.9999141288990483,47.2,1.1691450779480013
2022-05-19,0.991132541048261,58.2,1.1587777319606696
2022-05-20,1.012899547749754,26.8,1.1737254406454478
2022-05-23,1.0043193528747298,28.2,1.1787951750016432
2022-05-24,1.0035585141865722,38.4,1.1829899343549495
2022-05-25,1.0025303536079577,41.6,1.1859833172035221
2022-05-26,0.9932027643017177,64.4,1.177921909062259
2022-05-27,1.0060015688748938,33.0,1.1849912885287426
2022-05-30,1.0031476957783483,33.8,1.188721280605024
