Date,Target,TargetRank,CumTarget
2022-01-04,0.9978148105211248,7.0,0.9978148105211248
2022-01-05,0.9976414993536232,7.0,0.9954614636455463
2022-01-06,0.9957271229597814,7.8,0.9912079792131129
2022-01-07,1.0059833508373168,5.0,0.9971387243054928
2022-01-11,1.0045447265264988,5.0,1.0016704471164433
2022-01-12,0.9849338593641217,8.4,0.9865791392893838
2022-01-13,0.9986306097598562,6.8,0.9852281274449114
2022-01-14,1.0018644521889326,5.4,0.987065038183724
2022-01-17,1.0057157967037396,4.6,0.9927069012753511
2022-01-18,1.0077467044584603,3.0,1.000397108253405
2022-01-19,1.0022487483626505,5.0,1.0026467496125904
2022-01-20,0.9975903614457832,7.6,1.0002307333484637
2022-01-21,0.9999241511718532,6.6,1.0001548670194629
2022-01-24,1.0058008526426772,4.4,1.0059566180228992
2022-01-25,1.000498731449623,6.2,1.0064583202252635
2022-01-26,0.9937239120466785,8.2,1.0001416992861776
2022-01-27,1.0207791164274638,3.6,1.0209237600996066
2022-01-28,1.000669481252923,6.4,1.0216072494176571
2022-01-31,1.003174946820962,5.0,1.0248507981064676
2022-02-01,1.0007198536795725,5.6,1.0255885407244973
2022-02-02,0.9951776259550135,8.8,1.0206427691648718
2022-02-03,1.000709219858156,6.2,1.021366629284847
2022-02-04,0.9897065387175032,9.4,1.0108532314310692
2022-02-07,0.9970022531754119,7.6,1.0078229493664221
2022-02-08,1.000908345947663,6.4,1.008738401258441
2022-02-09,0.9970516700714968,7.6,1.0057643076399803
2022-02-10,1.0025784507777264,6.0,1.008357621401224
2022-02-14,1.0046042756480127,5.4,1.0130003778419296
2022-02-15,0.9973486128902969,7.0,1.0103145216979952
2022-02-16,1.0149549522139776,4.0,1.0254237270910762
2022-02-17,0.9986103796374504,7.0,1.0239987773996688
2022-02-18,0.9885679707289614,8.4,1.012292393402928
2022-02-21,0.9939389354577061,8.2,1.0061568238708396
2022-02-22,1.0037239122962316,5.6,1.0099036636391896
2022-02-24,0.998951762729177,7.0,1.0088450449790223
2022-02-25,0.9933217657242411,8.6,1.0021077414207138
2022-02-28,1.0030105624321015,5.6,1.005124649339953
2022-03-01,0.9926715568234736,8.2,0.9977586504619392
2022-03-02,0.9970973245702719,7.2,0.9948624809424447
2022-03-03,1.0116418903958146,4.8,1.0064445609044848
2022-03-04,0.9935018543315212,7.4,0.9999045375404791
2022-03-07,0.9924468624620257,7.6,0.9923521210435914
2022-03-08,0.9981915933528837,7.8,0.9905575448716162
2022-03-09,1.0014329390933168,6.0,0.9919769535018426
2022-03-10,0.9870952046525336,9.0,0.9791756939274981
2022-03-11,1.0002881081862276,6.2,0.9794578024606737
2022-03-14,1.0121457623388574,3.8,0.9913540641503006
2022-03-15,0.9859278939108638,9.4,0.9774036245876812
2022-03-16,1.0008559765708922,6.0,0.9782402591906333
2022-03-17,0.9993634765990497,7.6,0.9776175863739067
2022-03-18,0.9994480625606738,6.8,0.9770780026266432
2022-03-22,1.00103483385302,5.8,0.9780891160208024
2022-03-23,1.0004767068529268,5.6,0.9785553778051826
2022-03-24,1.0006965801294918,6.2,0.9792370200369691
2022-03-25,0.9943154606339866,8.8,0.9736705086479113
2022-03-28,0.9939147192275308,9.0,0.9677454502229158
2022-03-29,1.0037943935884,5.4,0.9714174573544448
2022-03-30,0.997464906177325,8.4,0.9689548229590669
2022-03-31,1.0010130751218815,5.4,0.9699364469844338
2022-04-01,1.0088161873339532,4.6,0.9784875884030775
2022-04-04,1.0069270226990477,3.6,0.985265594138682
2022-04-05,1.000864262049522,5.8,0.9861171218003958
2022-04-06,0.9957245134936029,8.2,0.981900991352411
2022-04-07,0.9904988747879376,10.0,0.9725718270877236
2022-04-08,0.999158471079519,7.8,0.9717533797679843
2022-04-11,0.9981354800886253,6.8,0.9699415262424612
2022-04-12,1.0032136763142694,5.4,0.9730586043515729
2022-04-13,0.9968805002851286,7.8,0.970023148312745
2022-04-14,0.9989747180631106,7.0,0.9690286011004153
2022-04-15,1.004891710032612,4.6,0.9737688080303062
2022-04-18,0.9964672367210763,8.2,0.9703287133431354
2022-04-19,1.0031198395857972,3.8,0.973355983274259
2022-04-20,1.0062343997116199,5.4,0.9794242735356875
2022-04-21,1.0079291330084135,5.2,0.9871902588722207
2022-04-22,0.9964682237914178,10.0,0.9837037238025916
2022-04-25,1.0027587101683557,3.6,0.9864174772680953
2022-04-26,1.004364032091982,4.6,0.9907222347949851
2022-04-27,1.002387424989657,6.0,0.9930875098161435
2022-04-28,1.0031049163658512,5.6,0.996170963478094
2022-05-02,0.997833676381777,6.6,0.9940129347921234
2022-05-06,1.0016961901557027,5.8,0.9956989697467589
2022-05-09,0.9913324828915694,8.6,0.9870687318916321
2022-05-10,0.9886969825372535,7.8,0.97591187677813
2022-05-11,0.9863531772575251,7.2,0.9625937803834629
2022-05-12,1.0046648665374378,5.8,0.9670841518987194
2022-05-13,0.9973961039042357,7.0,0.9645659652513149
2022-05-16,0.9873353080288876,8.6,0.9523500344155883
2022-05-17,1.012439388091102,4.4,0.9641966860922582
2022-05-18,1.0041933836892227,5.4,0.9682399327489201
2022-05-19,0.9980015973500973,7.4,0.966304999501573
2022-05-20,1.00192166204515,5.0,0.968161911143154
2022-05-23,1.0003997819990644,6.2,0.9685489648474088
2022-05-24,0.9914625054583154,9.0,0.9602799833466698
2022-05-25,1.0005836247027904,5.8,0.960840426466546
2022-05-26,0.9909208953047536,9.6,0.952116855639231
2022-05-27,0.9948813868195869,7.6,0.9472433377526626
2022-05-30,0.980070280415695,9.4,0.9283650436531509
