Date,Target,TargetRank,CumTarget
2022-01-04,0.9994670574377605,125.4,0.9994670574377605
2022-01-05,1.0286821130746822,53.4,1.0281338845936103
2022-01-06,0.9986641950493045,139.4,1.0267604982605925
2022-01-07,0.998776345273701,127.4,1.0255040979241188
2022-01-11,0.9966440280989264,144.8,1.0220625349870496
2022-01-12,1.00254231220607,107.8,1.0246609370451139
2022-01-13,1.001922993661027,94.8,1.0266313535317535
2022-01-14,0.9970297710568267,139.0,1.0235820233715243
2022-01-17,1.0058200605699967,92.6,1.0295393327459064
2022-01-18,1.0057318476069035,100.8,1.035440495306519
2022-01-19,1.0049417202479825,89.0,1.0405573525677563
2022-01-20,1.0000551598970764,121.2,1.040614749604226
2022-01-21,1.0047892346782394,85.4,1.045598497849718
2022-01-24,0.9899929151954429,170.4,1.0351351050102182
2022-01-25,0.998231962285508,129.2,1.0333049471049656
2022-01-26,1.0039212175457475,132.6,1.0373567605936613
2022-01-27,1.0144054517907966,50.6,1.0523003533982502
2022-01-28,1.0204847070733494,58.4,1.0738564178907954
2022-01-31,0.986463050660387,192.0,1.0593196779637895
2022-02-01,1.014722230074877,51.0,1.074915225985617
2022-02-02,0.9978142819772644,130.4,1.0725657644032673
2022-02-03,0.9846846314665854,141.6,1.0561390244451077
2022-02-04,1.0019125961086972,108.8,1.0581589918335046
2022-02-07,1.0107723323288635,84.6,1.0695578321503103
2022-02-08,0.9940186391598189,137.2,1.0631604208167775
2022-02-09,1.0021652819881754,100.1,1.065462462926513
2022-02-10,1.0152669634654081,45.0,1.081728839421776
2022-02-14,0.9782724436336415,203.6,1.0582255150901236
2022-02-15,1.0160597336517323,35.8,1.0752203350059382
2022-02-16,0.9933081575050029,142.2,1.0680251298766603
2022-02-17,0.9972816690078841,121.0,1.065121884065758
2022-02-18,1.0112358714710636,68.4,1.077089456656138
2022-02-21,0.9889757671440026,161.4,1.065215371679221
2022-02-22,1.001991286975482,110.4,1.0673365211749288
2022-02-24,0.9999051104576496,129.2,1.0672352421009006
2022-02-25,0.9847306859467279,171.6,1.050939292020542
2022-02-28,1.0110825489210287,76.5,1.062586378137391
2022-03-01,1.0055662033494048,76.8,1.0685009499944114
2022-03-02,0.9919657268111859,179.6,1.0599163214596488
2022-03-03,1.004802644090966,90.2,1.0650067223178254
2022-03-04,1.0099774808656345,67.2,1.0756328065115237
2022-03-07,1.0081261583031085,88.0,1.0843735689732532
2022-03-08,0.99516805504822,158.4,1.0791339355808092
2022-03-09,1.008900074977323,54.0,1.088738308518052
2022-03-10,0.9997140094140844,123.2,1.0884269396112902
2022-03-11,1.0047909948890414,90.4,1.093641587516063
2022-03-14,0.9990259818572271,135.2,1.0925763607681314
2022-03-15,1.0031251613739638,108.6,1.0959908382089099
2022-03-16,1.0116661668613238,47.6,1.1087768502059372
2022-03-17,0.9876858706886942,168.2,1.095123228695119
2022-03-18,1.0065264542922208,91.2,1.1022705003915467
2022-03-22,0.9838545534839126,192.8,1.0844738509812142
2022-03-23,0.9977282864971888,140.6,1.0820102370904945
2022-03-24,1.004761333027911,83.4,1.0871620481688913
2022-03-25,0.9966523041474654,151.6,1.0835225602892034
2022-03-28,1.0273833437256479,29.4,1.1131930309920965
2022-03-29,0.9853211993249436,193.8,1.0968526923773017
2022-03-30,1.0106280938362584,61.6,1.1085101457164404
2022-03-31,0.9940224392116148,107.4,1.1018839589358786
2022-04-01,0.986805523613866,185.6,1.0873451770594393
2022-04-04,0.9971456516746643,133.0,1.084241515174238
2022-04-05,1.0151300086596182,65.2,1.1006460986879418
2022-04-06,1.005340459601424,96.4,1.1065240547134496
2022-04-07,0.9888815540301801,154.0,1.094221226796812
2022-04-08,1.002306177317826,105.8,1.0967446949707345
2022-04-11,0.9960436972694838,144.8,1.0924056409393426
2022-04-12,1.0095133111724757,127.0,1.1027980357281661
2022-04-13,0.9849505176816336,206.2,1.0862014961887458
2022-04-14,1.0188860813549543,116.5,1.1067155860136395
2022-04-15,0.9980095570871781,132.2,1.1045127318189492
2022-04-18,0.9978985052222549,117.2,1.1021916040810786
2022-04-19,0.9981764512061505,134.2,1.1001817039108654
2022-04-20,1.0052318493549652,94.8,1.1059376888488162
2022-04-21,0.9941997828660372,188.2,1.09952301011686
2022-04-22,1.007646350448735,51.5,1.1079303483786616
2022-04-25,0.9881520434276416,216.4,1.0948036377258732
2022-04-26,1.0055044499551749,97.0,1.1008299295604786
2022-04-27,0.9801400267480869,154.8,1.078967476604502
2022-04-28,1.0061147845050267,90.2,1.085565130211871
2022-05-02,0.9821388895716514,152.0,1.0661757315439921
2022-05-06,1.0060951981915367,102.8,1.0726742839347594
2022-05-09,0.9871495317539782,155.2,1.0588899171107315
2022-05-10,0.9958134194419658,151.8,1.0544567891706573
2022-05-11,0.9715163752441303,200.2,1.024422037666641
2022-05-12,0.9620532849291921,217.0,0.9855485864910486
2022-05-13,1.0122083281288545,70.8,0.9975804870218601
2022-05-16,1.00733206242736,80.2,1.0048948094290207
2022-05-17,0.9993025016108289,128.8,1.0041938969181574
2022-05-18,1.0089967686177748,81.2,1.0132283970561116
2022-05-19,1.0035192105307404,103.8,1.0167941611010767
2022-05-20,0.9988293053918195,130.2,1.0156038056590462
2022-05-23,1.0087758091125967,65.6,1.0245165507915368
2022-05-24,0.9991049128056657,126.2,1.0235995191465397
2022-05-25,0.9948213054078932,139.6,1.0182986098522524
2022-05-26,1.0032042659251919,85.2,1.021561509389472
2022-05-27,1.010255003076796,93.4,1.0320376258113975
2022-05-30,0.993063170047851,153.4,1.0248785562969243
