Date,Target,TargetRank,CumTarget
2022-01-04,0.9897824599539499,49.4,0.9897824599539499
2022-01-05,0.9945074038877169,47.6,0.9843459846624008
2022-01-06,0.9970219181175941,43.2,0.9814145217194586
2022-01-07,1.0069457442037524,27.0,0.98823117594517
2022-01-11,0.9939338205646427,53.6,0.9822363883082724
2022-01-12,0.9938841271635436,49.8,0.9762291554620388
2022-01-13,0.9925556893266655,43.8,0.9689618023404124
2022-01-14,1.0032806661422422,30.6,0.9721406425184765
2022-01-17,1.0076601390697089,25.2,0.9795873750354842
2022-01-18,1.0013025937576996,32.0,0.9808633794353268
2022-01-19,1.013768075214305,22.2,0.9943679802183497
2022-01-20,0.9810376658397779,59.2,0.9755124422992243
2022-01-21,0.9956871698800007,42.0,0.9713052228556421
2022-01-24,1.0064588259393752,27.6,0.9775787142240727
2022-01-25,0.9882788200661242,45.8,0.9661203382151254
2022-01-26,0.9902655794557896,50.2,0.9567157165466247
2022-01-27,0.998320145631296,38.6,0.9551085734705761
2022-01-28,0.969826250469648,60.2,0.9262893666003831
2022-01-31,1.0018950783558618,34.6,0.9280447575302924
2022-02-01,0.9898593491533091,45.6,0.9186337796740758
2022-02-02,1.0179228539089367,20.2,0.9350983187029885
2022-02-03,0.9944950802029416,44.6,0.9299506774561644
2022-02-04,0.9713618418240464,52.8,0.9033186028593396
2022-02-07,1.0279040682260547,17.2,0.9285248667833911
2022-02-08,0.9766072851756451,64.6,0.906804149367405
2022-02-09,0.9868575586820286,50.6,0.894886529047451
2022-02-10,1.009995978596319,23.8,0.9038317956379436
2022-02-14,1.00942460987688,23.2,0.9123500577061511
2022-02-15,1.0176531235755184,13.0,0.9284558860189691
2022-02-16,1.0048875741530783,32.0,0.9329937830097488
2022-02-17,0.9976268363473507,36.6,0.9307796360757623
2022-02-18,1.0112344360795813,23.8,0.9412364204014314
2022-02-21,1.0459357690764857,16.2,0.9844728392553695
2022-02-22,0.9852318872057515,45.2,0.9699340333223722
2022-02-24,0.9911834427966969,48.0,0.961382554434155
2022-02-25,0.9950608007002915,40.4,0.9566340943945418
2022-02-28,0.9968496852034476,45.8,0.9536203958520842
2022-03-01,1.01618350840791,22.0,0.9690533195463109
2022-03-02,1.010705923612419,28.8,0.9794279303617347
2022-03-03,0.9990552937478853,38.4,0.9785026586724261
2022-03-04,0.9855125273592754,56.4,0.9643266281760331
2022-03-07,1.0053502262680145,33.4,0.9694859938330463
2022-03-08,0.9898029107917616,45.2,0.9596000586677932
2022-03-09,0.9938671295314127,48.6,0.9537149558063348
2022-03-10,1.008666893285146,22.8,0.961980701552756
2022-03-11,1.0017305263898837,32.4,0.9636454345433518
2022-03-14,0.9991241072812137,36.6,0.9628013845237436
2022-03-15,0.9892184284191714,55.2,0.95242087247838
2022-03-16,1.0190450875542003,18.6,0.9705598113831786
2022-03-17,1.0006994150992519,36.0,0.971238635569987
2022-03-18,0.9776329404559314,64.0,0.9495148831766932
2022-03-22,1.006068494366206,22.8,0.9552770088958796
2022-03-23,0.9967084168963507,46.5,0.9521326352340933
2022-03-24,1.005560417716316,19.0,0.9574268904073316
2022-03-25,1.0052997030242454,22.4,0.9625009685939173
2022-03-28,1.0040436853633665,31.4,0.9663930196728466
2022-03-29,0.9793513546062913,60.0,0.9464383128986666
2022-03-30,1.0005489079798318,34.8,0.9469578204410353
2022-03-31,1.0118989730578505,13.2,0.958225646033384
2022-04-01,1.0040417634704222,22.6,0.9620985674459435
2022-04-04,1.0060477104126249,30.4,0.9679170609702578
2022-04-05,0.994757749464565,44.2,0.9628429972391297
2022-04-06,1.0052919445676214,26.8,0.9679383090078416
2022-04-07,1.0112977473523581,12.1,0.978873831475681
2022-04-08,1.001940967849075,30.6,0.9807737941108761
2022-04-11,0.9954868438336905,43.4,0.9763474088142298
2022-04-12,1.0012752665464522,39.6,0.9775925120024058
2022-04-13,1.011282813326038,18.4,0.9886225058242616
2022-04-14,0.9839255598764355,57.8,0.9727309525495812
2022-04-15,0.9907305294521075,58.2,0.9637142516338995
2022-04-18,1.0053295514233493,27.4,0.9688504162953969
2022-04-19,1.000597139365214,33.8,0.9694289550179709
2022-04-20,1.013538799430888,23.6,0.9825538592024545
2022-04-21,0.9949623270461586,40.4,0.9776040742002579
2022-04-22,1.0026141380025897,30.8,0.9801596661621113
2022-04-25,0.9953033849914046,42.8,0.9755562335631944
2022-04-26,1.0129336917639462,19.6,0.9881737771864971
2022-04-27,1.0017084257217235,33.0,0.9898619986849752
2022-04-28,1.0228201887644506,18.8,1.0124508363457225
2022-05-02,1.0054347198829732,31.2,1.0179532230365433
2022-05-06,1.0042075946457092,30.0,1.0222363575673743
2022-05-09,0.9976228623333759,40.6,1.0198063610176082
2022-05-10,1.000930508988152,35.4,1.0207553000027096
2022-05-11,0.9977437926738365,41.0,1.0184522644166234
2022-05-12,0.9858444401362825,44.4,1.0040355024193353
2022-05-13,1.0002542511335135,35.8,1.004290779583913
2022-05-16,1.0035575206301361,31.8,1.0078635647509384
2022-05-17,0.9981753723675041,38.2,1.006024589040908
2022-05-18,1.0059476453510292,23.6,1.0120080665109383
2022-05-19,1.012981145166099,15.8,1.02514509013158
2022-05-20,1.0077463204815031,21.0,1.0330861925397785
2022-05-23,0.9973110147802696,40.4,1.0303082390373315
2022-05-24,0.9985688561260337,40.4,1.0288337197127362
2022-05-25,1.0107276081350633,16.2,1.039870644693954
2022-05-26,1.0031532494607376,32.0,1.043149616243572
2022-05-27,1.012413066811541,19.0,1.0560983021244368
2022-05-30,1.0164737659825667,19.4,1.0734962184082208
2022-05-31,1.0004640538376464,34.6,1.073994378448072
2022-06-01,0.9901235655054675,51.4,1.0633871433218336
2022-06-02,1.0037457689697993,29.2,1.067370345886172
2022-06-03,1.0089435232794683,21.0,1.0769163974224192
2022-06-06,1.0115430794955331,18.4,1.0893473290079092
2022-06-07,0.9898489296683097,58.6,1.078289287655511
2022-06-08,1.009229001368505,30.6,1.088240820966928
2022-06-09,1.0030947767787592,28.0,1.0916086833893544
2022-06-10,0.9989488576365938,36.8,1.0904612472579818
2022-06-13,0.9929549675208821,48.2,1.0827789123538298
2022-06-14,0.9807387193875128,58.2,1.061923203881699
2022-06-15,0.9983959989873162,42.0,1.0602198779872805
2022-06-16,1.0087068235671464,28.4,1.069451025407297
2022-06-17,0.996494660737669,43.6,1.0657022367387967
