Date,Target,TargetRank,CumTarget
2022-01-04,1.0182480247062164,41.2,1.0182480247062164
2022-01-05,1.0261783286094983,34.6,1.0449040561029483
2022-01-06,1.0287832981504865,20.8,1.0749798410884122
2022-01-07,1.0100404321654464,40.4,1.0857731032620828
2022-01-11,1.0220442020193028,32.0,1.1097081048975175
2022-01-12,1.0079101881475812,40.8,1.1184861047961525
2022-01-13,1.0662319689930977,30.0,1.192565641808222
2022-01-14,0.9376828852731213,111.6,1.1182483918883253
2022-01-17,1.0298788346038181,6.2,1.151660350635542
2022-01-18,0.9593706502539542,100.4,1.104869139460917
2022-01-19,1.0012369095335365,66.8,1.1062357626328263
2022-01-20,1.0430420543947951,19.0,1.153850422501536
2022-01-21,1.0251509847719804,25.4,1.1828708969070154
2022-01-24,1.0152895785188805,44.6,1.2009564943629738
2022-01-25,1.0048966752702766,52.6,1.206837188329599
2022-01-26,0.9865528641554331,86.2,1.1906086847158557
2022-01-27,0.9946439452137521,80.4,1.184231719371535
2022-01-28,1.0050294155242099,53.4,1.190187712765204
2022-01-31,1.0156974298785755,29.4,1.208870600928678
2022-02-01,1.0106762564858462,48.0,1.2217768135223916
2022-02-02,0.9902215765651862,92.6,1.209829762496932
2022-02-03,1.014825530808471,36.6,1.2277661309138355
2022-02-04,0.9956472994033206,72.8,1.222422032543224
2022-02-07,1.0193715733487496,33.4,1.2461022706097626
2022-02-08,0.9858771138322708,84.6,1.228503710088592
2022-02-09,1.001985292357045,62.2,1.2309426491148323
2022-02-10,0.9985093854582263,65.8,1.2291077881019723
2022-02-14,1.043685507142673,32.5,1.282801985158216
2022-02-15,1.0108907095199584,44.8,1.2967726089502
2022-02-16,0.985678565210435,95.6,1.2782009645942256
2022-02-17,0.9968112208388756,76.4,1.2741250639945985
2022-02-18,0.9224775762488749,126.0,1.17535180087168
2022-02-21,1.0171007413525484,30.8,1.1954511880166385
2022-02-22,0.9982633888488452,70.2,1.1933751541528677
2022-02-24,0.9912252470950427,84.8,1.1829035820522609
2022-02-25,0.9899298583139114,79.4,1.1709915753800129
2022-02-28,1.0025187397757946,59.8,1.173940998438043
2022-03-01,1.000313993017931,68.6,1.1743096077150155
2022-03-02,1.0012158654861858,64.6,1.1757374102371325
2022-03-03,0.9901862049511566,84.0,1.1641989642618074
2022-03-04,0.9239878640345949,116.8,1.075705714299555
2022-03-07,0.9638639115348697,110.1,1.0368339174451802
2022-03-08,0.9911658154630809,86.8,1.0276743352843327
2022-03-09,0.9803772087863617,104.4,1.0075084963674337
2022-03-10,0.9731830908458652,106.0,0.9804902325483292
2022-03-11,1.0080195511851657,49.4,0.9883533241548056
2022-03-14,1.0030521493377855,64.0,0.9913699260986228
2022-03-15,1.0011401163667741,61.8,0.9925002031768956
2022-03-16,0.9613607432145712,110.0,0.9541507329667532
2022-03-17,1.0112807104453367,37.8,0.9649142311065569
2022-03-18,1.0175845458553678,29.6,0.9818818096499472
2022-03-22,0.9811060266711324,98.2,0.9633301609263208
2022-03-23,1.0197503723215762,15.2,0.9823562902732196
2022-03-24,1.0038142732099955,56.0,0.9861032655538793
2022-03-25,0.9913719973656994,100.4,0.977595163980988
2022-03-28,0.9879368888208179,109.6,0.9658023248296546
2022-03-29,1.0154079425849438,24.6,0.9806833515990352
2022-03-30,0.9851128072636427,102.6,0.9660837295304435
2022-03-31,1.001372750184738,61.4,0.9674099211486289
2022-04-01,1.0148750229179175,41.0,0.9818001658967356
2022-04-04,1.011798106687898,28.4,0.9933835490001812
2022-04-05,0.9855369884789317,97.0,0.9790162312861519
2022-04-06,1.0326787711537975,18.6,1.0110092786642053
2022-04-07,1.00605891887643,45.0,1.0171349018669498
2022-04-08,0.9854380677699222,94.0,1.0023234523571163
2022-04-11,1.004802644073388,58.6,1.007137255145197
2022-04-12,1.000655974074666,64.4,1.0077979110742026
2022-04-13,0.995643750898384,79.6,1.003407692329475
2022-04-14,0.996966695518702,77.6,1.0003640512797631
2022-04-15,0.9998237931620902,69.6,1.0001877802935286
2022-04-18,1.0012301914421513,60.4,1.00141820274139
2022-04-19,1.012222906914891,35.8,1.0136584442163754
2022-04-20,0.972856214711391,116.2,0.9861439170505807
2022-04-21,0.9995210335982542,68.0,0.9856715872470274
2022-04-22,1.0161355210130527,19.8,1.001575911855021
2022-04-25,1.0049786351669086,51.0,1.0065623929121108
2022-04-26,1.022444338670726,29.6,1.0291540201518465
2022-04-27,1.0057725900649803,54.0,1.0350949044239097
2022-04-28,1.014034919364145,46.0,1.0496223779417366
2022-05-02,1.0010241669149258,62.2,1.0506973664543904
2022-05-06,1.0140080738090416,34.6,1.065415612714649
2022-05-09,0.9894234302318676,76.2,1.054147170154715
2022-05-10,0.9764244980171743,102.8,1.0292951214545425
2022-05-11,0.9774428400285259,95.2,1.0060771467420344
2022-05-12,1.0065081308013801,51.8,1.012624828409311
2022-05-13,1.0122739175053121,51.7,1.0250537020170376
2022-05-16,1.0175851851808126,32.2,1.0430794611872847
2022-05-17,1.019945763103118,31.6,1.0638844770178542
2022-05-18,1.018512965034331,32.6,1.0835801331414532
